test_loss,test_acc,test_ece,test_nll,epoch,test_ts_agree,test_ts_kl,test_cka_0,test_cka_1,test_cka_2,teacher_train_acc,teacher_test_acc,train_loss,train_acc,train_ts_agree,train_ece,train_ts_kl,lr
40.570241179647326,1.0,0.9895522594451904,40.3859310391583,0,0.97,inf,0.8915072653752654,0.8645539042988493,0.6246500988989512,25.686,63.58,,,,,,
2.2197853990747958,37.73,0.018736915662884712,8.584086913096753,10,42.53,1.4361881017684937,0.9244012219535178,0.9032233266752212,0.9513354960741338,25.686,63.58,2.381875643644796,17.572,45.306,0.18013718724250793,0.9276852561994586,0.025000000000000005
1.776214902914023,47.23,0.007397236302495003,9.485899828657319,20,54.15,0.9945048697387115,0.9300069156557841,0.8963899120570791,0.9572328086846444,25.686,63.58,2.149356847528911,20.82,52.646,0.1898365616798401,0.7012974113759483,0.0
