test_loss,test_acc,test_ece,test_nll,epoch,test_ts_agree,test_ts_kl,test_cka_0,test_cka_1,test_cka_2,teacher_train_acc,teacher_test_acc,train_loss,train_acc,train_ts_agree,train_ece,train_ts_kl,lr
17.207431744925582,0.83,0.3420152962207794,17.370659550534018,0,0.74,inf,0.9009785449253345,0.9016722404153431,0.7115615413424478,83.432,63.58,,,,,,
1.3863148583641536,59.6,0.10611773282289505,14.553572715083256,10,67.89,0.6018407601344434,0.9330875397668404,0.8503770193130852,0.9792847980615397,83.432,63.58,46.29973435356155,63.444,62.21652267818575,0.026268290355801582,0.6437460214414432,0.025000000000000005
1.19290692519538,63.79,0.08989819139242172,14.844763188422482,20,73.9,0.4114835813075681,0.9329719696334929,0.854099863549199,0.9865680640575926,83.432,63.58,45.928739024215375,69.43,68.65400767938564,0.005200573708862066,0.4564751107495943,0.0
