test_loss,test_acc,test_ece,test_nll,epoch,test_ts_agree,test_ts_kl,teacher_train_acc,teacher_test_acc,train_loss,train_acc,train_ts_agree,train_ece,train_ts_kl,lr
2.305904352212254,11.35,0.0048457905650138855,2.303438554836225,0,11.33,1.8430129289627075,75.03148148148148,80.54,,,,,,
0.4788175979747048,80.5,0.0300663523375988,9.078555807282653,10,95.89,0.015108784589963623,75.03148148148148,80.54,27.977169543080986,75.04444444444445,94.64814814814815,0.05319296196103096,0.01964373222521343,0.0452255203508765
0.4750644213791135,80.15,0.030156537890434265,9.20500035829182,20,96.58,0.01018434770028048,75.03148148148148,80.54,27.951885205309537,74.9462962962963,95.93518518518519,0.05392085015773773,0.011545598096439342,0.0327257703508765
0.46990094305593755,80.45,0.030801061540842056,9.212879766391803,30,97.23,0.005936198366829489,75.03148148148148,80.54,27.952286828750683,75.08703703703704,96.70555555555555,0.05396880581974983,0.007422379806187551,0.017275229649123515
0.4695533993123453,80.34,0.030228005722165108,9.189842525916763,40,97.32,0.00521553247058882,75.03148148148148,80.54,27.91881426589749,75.0425925925926,97.06851851851852,0.05411838740110397,0.006046074571118853,0.004775479649123504
0.4668985575060301,80.47,0.03044646978378296,9.23670606975314,50,97.5,0.004964661589953341,75.03148148148148,80.54,27.92751716776482,74.92777777777778,97.14074074074074,0.05387203395366669,0.005716652730788806,1e-06
